modelID pcons proq4 qmeanDisCo seqlen dan
DP01240r002_2 0.35600000000000004 0.231 0.36 40 0.45
DP01240r002_5 0.413 0.214 0.361 40 0.381
DP01240r002_1 0.3720000000000001 0.185 0.35200000000000004 40 0.447
DP01240r002_3 0.322 0.171 0.315 40 0.376
DP01240r002_4 0.41 0.208 0.404 40 0.39899999999999997
DP01246r001_2 0.209 0.255 0.34600000000000003 56 0.39799999999999996
DP01246r001_1 0.262 0.193 0.4270000000000001 56 0.47200000000000003
DP01246r001_5 0.257 0.236 0.403 56 0.45399999999999996
DP01246r001_3 0.233 0.197 0.546 56 0.461
DP01246r001_4 0.17 0.227 0.39 56 0.38
DP01262r003_4 0.16399999999999998 0.28800000000000003 0.406 241 0.261
DP01262r003_2 0.147 0.247 0.438 241 0.20800000000000002
DP01262r003_1 0.179 0.244 0.376 241 0.252
DP01262r003_3 0.193 0.269 0.404 241 0.257
DP01262r003_5 0.177 0.257 0.433 241 0.245
DP01269r002_2 0.376 0.16699999999999998 0.424 26 0.366
DP01269r002_1 0.336 0.125 0.426 26 0.365
DP01269r002_5 0.309 0.16399999999999998 0.0 26 0.392
DP01269r002_3 0.35200000000000004 0.202 0.502 26 0.36
DP01269r002_4 0.403 0.141 0.376 26 0.39899999999999997
DP01279r001_5 0.494 0.116 0.536 21 0.518
DP01279r001_2 0.4970000000000001 0.116 0.56 21 0.504
DP01279r001_4 0.421 0.114 0.5329999999999999 21 0.498
DP01279r001_1 0.375 0.11 0.53 21 0.46399999999999997
DP01279r001_3 0.369 0.107 0.581 21 0.508
DP01287r001_3 0.414 0.308 0.368 148 0.314
DP01287r001_1 0.371 0.32299999999999995 0.462 148 0.354
DP01287r001_5 0.397 0.3 0.419 148 0.308
DP01287r001_4 0.422 0.297 0.423 148 0.298
DP01287r001_2 0.359 0.308 0.324 148 0.308
DP01288r001_2 0.104 0.315 0.463 462 0.17800000000000002
DP01288r001_5 0.119 0.34600000000000003 0.35 462 0.203
DP01288r001_1 0.119 0.349 0.35600000000000004 462 0.19699999999999998
DP01288r001_4 0.092 0.339 0.34700000000000003 462 0.18
DP01288r001_3 0.076 0.363 0.469 462 0.165
DP01292r001_2 0.24 0.316 0.406 77 0.355
DP01292r001_3 0.261 0.272 0.417 77 0.40299999999999997
DP01292r001_5 0.197 0.234 0.211 77 0.348
DP01292r001_4 0.248 0.335 0.334 77 0.40399999999999997
DP01292r001_1 0.3 0.211 0.313 77 0.434
DP01299r001_1 0.785 0.379 0.518 97 0.516
DP01299r001_3 0.8029999999999999 0.39 0.537 97 0.57
DP01299r001_5 0.7879999999999999 0.383 0.583 97 0.59
DP01299r001_2 0.763 0.377 0.584 97 0.584
DP01299r001_4 0.7240000000000001 0.387 0.593 97 0.573
DP01303r001_4 0.233 0.213 0.307 60 0.267
DP01303r001_3 0.223 0.203 0.376 60 0.306
DP01303r001_1 0.189 0.181 0.285 60 0.272
DP01303r001_2 0.189 0.223 0.35700000000000004 60 0.3
DP01303r001_5 0.233 0.184 0.32299999999999995 60 0.3
DP01306r001_5 0.173 0.237 0.227 112 0.233
DP01306r001_1 0.181 0.208 0.226 112 0.253
DP01306r001_2 0.146 0.215 0.219 112 0.23800000000000002
DP01306r001_4 0.147 0.219 0.259 112 0.266
DP01306r001_3 0.16899999999999998 0.233 0.24 112 0.259
DP01310r003_4 0.222 0.193 0.339 85 0.242
DP01310r003_5 0.294 0.147 0.365 85 0.242
DP01310r003_3 0.28800000000000003 0.204 0.354 85 0.26
DP01310r003_1 0.253 0.16699999999999998 0.314 85 0.253
DP01310r003_2 0.282 0.173 0.316 85 0.252
DP01312r001_4 0.189 0.278 0.425 82 0.27
DP01312r001_1 0.166 0.231 0.363 82 0.27399999999999997
DP01312r001_3 0.16 0.238 0.363 82 0.256
DP01312r001_2 0.197 0.268 0.32 82 0.256
DP01312r001_5 0.193 0.29100000000000004 0.406 82 0.252
DP01315r001_5 0.23 0.231 0.28300000000000003 79 0.257
DP01315r001_1 0.235 0.28 0.327 79 0.264
DP01315r001_2 0.229 0.194 0.246 79 0.251
DP01315r001_3 0.266 0.197 0.287 79 0.252
DP01315r001_4 0.203 0.235 0.269 79 0.27
DP01317r001_1 0.174 0.338 0.325 93 0.22899999999999998
DP01317r001_4 0.16699999999999998 0.324 0.295 93 0.23
DP01317r001_2 0.203 0.299 0.361 93 0.222
DP01317r001_3 0.208 0.32 0.409 93 0.23
DP01317r001_5 0.133 0.328 0.303 93 0.225
DP01320r001_5 0.238 0.388 0.304 115 0.20800000000000002
DP01320r001_3 0.131 0.397 0.32299999999999995 115 0.20800000000000002
DP01320r001_1 0.14800000000000002 0.402 0.407 115 0.215
DP01320r001_2 0.227 0.445 0.366 115 0.228
DP01320r001_4 0.225 0.4 0.342 115 0.207
DP01322r001_3 0.119 0.44 0.311 196 0.149
DP01322r001_1 0.131 0.406 0.303 196 0.163
DP01322r001_2 0.128 0.381 0.32 196 0.153
DP01322r001_5 0.118 0.408 0.285 196 0.151
DP01322r001_4 0.066 0.433 0.306 196 0.151
DP01330r002_5 0.18 0.267 0.404 65 0.257
DP01330r002_4 0.205 0.293 0.366 65 0.248
DP01330r002_2 0.187 0.281 0.321 65 0.252
DP01330r002_3 0.174 0.317 0.354 65 0.26
DP01330r002_1 0.156 0.212 0.366 65 0.23800000000000002
DP01332r002_5 0.075 0.197 0.315 115 0.188
DP01332r002_3 0.085 0.237 0.339 115 0.19699999999999998
DP01332r002_1 0.083 0.18600000000000005 0.295 115 0.2
DP01332r002_4 0.105 0.16899999999999998 0.329 115 0.21100000000000002
DP01332r002_2 0.103 0.226 0.386 115 0.21
DP01336r001_4 0.233 0.181 0.321 39 0.257
DP01336r001_3 0.228 0.16399999999999998 0.401 39 0.258
DP01336r001_2 0.23 0.19 0.4 39 0.278
DP01336r001_5 0.245 0.218 0.341 39 0.26
DP01336r001_1 0.239 0.221 0.332 39 0.244
DP01342r001_1 0.21 0.202 0.33 43 0.242
DP01342r001_3 0.232 0.223 0.31 43 0.248
DP01342r001_4 0.229 0.208 0.338 43 0.27399999999999997
DP01342r001_5 0.252 0.235 0.35700000000000004 43 0.26
DP01342r001_2 0.231 0.224 0.337 43 0.255
DP01344r001_4 0.095 0.298 0.248 164 0.177
DP01344r001_5 0.127 0.242 0.248 164 0.183
DP01344r001_2 0.111 0.233 0.281 164 0.18600000000000003
DP01344r001_1 0.124 0.312 0.337 164 0.174
DP01344r001_3 0.09 0.272 0.302 164 0.18899999999999997
DP01356r001_4 0.442 0.156 0.325 29 0.38799999999999996
DP01356r001_5 0.391 0.171 0.328 29 0.36
DP01356r001_2 0.445 0.18600000000000005 0.332 29 0.36
DP01356r001_3 0.401 0.16399999999999998 0.36 29 0.37200000000000005
DP01356r001_1 0.4 0.171 0.342 29 0.309
DP01392r003_4 0.158 0.279 0.29 67 0.27
DP01392r003_1 0.201 0.279 0.311 67 0.264
DP01392r003_5 0.145 0.205 0.305 67 0.245
DP01392r003_2 0.18600000000000005 0.24 0.332 67 0.259
DP01392r003_3 0.209 0.249 0.317 67 0.273
DP01399r001_2 0.392 0.355 0.462 65 0.32799999999999996
DP01399r001_4 0.405 0.35700000000000004 0.466 65 0.35100000000000003
DP01399r001_3 0.4 0.344 0.545 65 0.342
DP01399r001_5 0.409 0.338 0.472 65 0.331
DP01399r001_1 0.398 0.362 0.472 65 0.33
DP01400r003_5 0.14300000000000002 0.29100000000000004 0.344 86 0.21600000000000003
DP01400r003_3 0.107 0.256 0.333 86 0.218
DP01400r003_4 0.125 0.23 0.276 86 0.205
DP01400r003_2 0.158 0.263 0.306 86 0.23800000000000002
DP01400r003_1 0.161 0.245 0.328 86 0.23199999999999998
DP01405r001_5 0.127 0.151 0.309 70 0.26899999999999996
DP01405r001_4 0.131 0.194 0.32299999999999995 70 0.252
DP01405r001_2 0.136 0.193 0.349 70 0.244
DP01405r001_1 0.128 0.16399999999999998 0.349 70 0.255
DP01405r001_3 0.134 0.161 0.326 70 0.253
DP01426r002_2 0.253 0.145 0.398 46 0.302
DP01426r002_4 0.238 0.16399999999999998 0.403 46 0.293
DP01426r002_5 0.228 0.14300000000000002 0.379 46 0.35
DP01426r002_1 0.28 0.188 0.416 46 0.298
DP01426r002_3 0.277 0.14800000000000002 0.408 46 0.325
DP01429r001_4 0.135 0.222 0.332 73 0.298
DP01429r001_2 0.18 0.181 0.322 73 0.287
DP01429r001_5 0.132 0.172 0.358 73 0.27399999999999997
DP01429r001_3 0.158 0.172 0.45 73 0.28600000000000003
DP01429r001_1 0.131 0.157 0.405 73 0.324
DP01431r002_4 0.282 0.302 0.268 94 0.29
DP01431r002_3 0.188 0.339 0.244 94 0.267
DP01431r002_5 0.245 0.318 0.26 94 0.257
DP01431r002_2 0.267 0.332 0.3 94 0.26899999999999996
DP01431r002_1 0.269 0.304 0.266 94 0.278
DP01442r001_1 0.303 0.487 0.332 260 0.182
DP01442r001_2 0.276 0.512 0.34 260 0.196
DP01442r001_5 0.201 0.487 0.396 260 0.179
DP01442r001_4 0.308 0.4970000000000001 0.362 260 0.175
DP01442r001_3 0.316 0.485 0.353 260 0.17800000000000002
DP01443r003_1 0.151 0.151 0.387 38 0.311
DP01443r003_2 0.175 0.263 0.399 38 0.308
DP01443r003_5 0.17600000000000002 0.185 0.44 38 0.313
DP01443r003_3 0.192 0.227 0.376 38 0.282
DP01443r003_4 0.145 0.146 0.407 38 0.322
DP01443r005_4 0.431 0.328 0.468 61 0.332
DP01443r005_2 0.451 0.405 0.418 61 0.344
DP01443r005_3 0.428 0.358 0.403 61 0.336
DP01443r005_5 0.45 0.326 0.464 61 0.33399999999999996
DP01443r005_1 0.454 0.341 0.461 61 0.32799999999999996
DP01445r002_3 0.204 0.234 0.305 58 0.27899999999999997
DP01445r002_2 0.381 0.23 0.308 58 0.326
DP01445r002_1 0.378 0.217 0.38 58 0.33399999999999996
DP01445r002_4 0.333 0.207 0.35200000000000004 58 0.3
DP01445r002_5 0.377 0.194 0.285 58 0.307
DP01452r004_2 0.245 0.16 0.407 33 0.342
DP01452r004_3 0.383 0.14 0.343 33 0.377
DP01452r004_5 0.361 0.124 0.348 33 0.349
DP01452r004_1 0.332 0.145 0.315 33 0.306
DP01452r004_4 0.319 0.136 0.363 33 0.366
DP01453r001_2 0.212 0.175 0.311 60 0.27
DP01453r001_1 0.222 0.221 0.413 60 0.28
DP01453r001_3 0.218 0.228 0.38 60 0.28800000000000003
DP01453r001_5 0.248 0.196 0.318 60 0.317
DP01453r001_4 0.259 0.182 0.34 60 0.28800000000000003
DP01454r001_5 0.218 0.32299999999999995 0.589 65 0.258
DP01454r001_2 0.225 0.307 0.469 65 0.27399999999999997
DP01454r001_4 0.207 0.364 0.4270000000000001 65 0.22699999999999998
DP01454r001_1 0.162 0.282 0.5539999999999999 65 0.223
DP01454r001_3 0.232 0.34600000000000003 0.498 65 0.24
DP01457r001_2 0.207 0.545 0.428 53 0.276
DP01457r001_4 0.2 0.402 0.434 53 0.275
DP01457r001_3 0.197 0.304 0.407 53 0.258
DP01457r001_5 0.155 0.311 0.423 53 0.254
DP01457r001_1 0.18 0.353 0.426 53 0.228
DP01464r001_2 0.196 0.231 0.308 68 0.27399999999999997
DP01464r001_5 0.166 0.217 0.318 68 0.27399999999999997
DP01464r001_3 0.195 0.224 0.287 68 0.282
DP01464r001_4 0.17 0.29600000000000004 0.392 68 0.292
DP01464r001_1 0.152 0.22 0.317 68 0.249
DP01465r003_4 0.17 0.322 0.34 62 0.258
DP01465r003_1 0.201 0.329 0.456 62 0.27699999999999997
DP01465r003_2 0.227 0.337 0.447 62 0.314
DP01465r003_5 0.197 0.349 0.371 62 0.289
DP01465r003_3 0.242 0.358 0.422 62 0.28300000000000003
DP01471r001_3 0.103 0.358 0.363 322 0.146
DP01471r001_4 0.077 0.373 0.371 322 0.14800000000000002
DP01471r001_5 0.114 0.379 0.38 322 0.16399999999999998
DP01471r001_2 0.084 0.384 0.36 322 0.16399999999999998
DP01471r001_1 0.109 0.396 0.361 322 0.152
DP01472r001_1 0.207 0.295 0.353 100 0.252
DP01472r001_5 0.147 0.269 0.383 100 0.258
DP01472r001_2 0.221 0.322 0.369 100 0.228
DP01472r001_4 0.17600000000000002 0.287 0.35700000000000004 100 0.249
DP01472r001_3 0.188 0.28300000000000003 0.362 100 0.222
DP01473r001_2 0.126 0.331 0.333 111 0.223
DP01473r001_4 0.132 0.384 0.389 111 0.23800000000000002
DP01473r001_5 0.13 0.405 0.359 111 0.228
DP01473r001_1 0.128 0.335 0.38 111 0.212
DP01473r001_3 0.133 0.4370000000000001 0.325 111 0.237
DP01478r005_2 0.305 0.14400000000000002 0.4970000000000001 51 0.354
DP01478r005_4 0.271 0.171 0.354 51 0.303
DP01478r005_5 0.304 0.146 0.43 51 0.34700000000000003
DP01478r005_3 0.278 0.14400000000000002 0.467 51 0.348
DP01478r005_1 0.28600000000000003 0.147 0.544 51 0.322
DP01479r004_4 0.195 0.321 0.416 59 0.314
DP01479r004_3 0.161 0.267 0.396 59 0.318
DP01479r004_1 0.126 0.299 0.436 59 0.3
DP01479r004_2 0.198 0.32299999999999995 0.44 59 0.3
DP01479r004_5 0.187 0.292 0.403 59 0.304
DP01480r001_5 0.131 0.292 0.46 78 0.254
DP01480r001_4 0.124 0.225 0.342 78 0.297
DP01480r001_2 0.124 0.221 0.415 78 0.261
DP01480r001_3 0.152 0.183 0.3670000000000001 78 0.26
DP01480r001_1 0.14800000000000002 0.17800000000000002 0.344 78 0.247
DP01481r001_5 0.129 0.28600000000000003 0.46 94 0.244
DP01481r001_2 0.127 0.327 0.35600000000000004 94 0.247
DP01481r001_4 0.146 0.26 0.369 94 0.207
DP01481r001_1 0.13699999999999998 0.258 0.439 94 0.235
DP01481r001_3 0.15 0.315 0.371 94 0.26899999999999996
DP01482r001_4 0.092 0.218 0.34700000000000003 189 0.21100000000000002
DP01482r001_5 0.091 0.21 0.332 189 0.19399999999999998
DP01482r001_2 0.113 0.184 0.365 189 0.203
DP01482r001_3 0.085 0.205 0.394 189 0.20800000000000002
DP01482r001_1 0.113 0.196 0.35700000000000004 189 0.204
DP01484r001_3 0.063 0.322 0.355 268 0.145
DP01484r001_2 0.062 0.336 0.339 268 0.14
DP01484r001_4 0.048 0.31 0.38 268 0.142
DP01484r001_5 0.053 0.317 0.326 268 0.131
DP01484r001_1 0.064 0.332 0.34700000000000003 268 0.14400000000000002
DP01486r001_3 0.237 0.317 0.263 61 0.254
DP01486r001_2 0.25 0.398 0.315 61 0.268
DP01486r001_5 0.231 0.348 0.297 61 0.265
DP01486r001_4 0.256 0.375 0.31 61 0.264
DP01486r001_1 0.221 0.364 0.279 61 0.275
DP01487r001_2 0.214 0.228 0.383 49 0.245
DP01487r001_1 0.222 0.2 0.319 49 0.266
DP01487r001_5 0.188 0.161 0.32299999999999995 49 0.29100000000000004
DP01487r001_3 0.221 0.175 0.348 49 0.278
DP01487r001_4 0.204 0.219 0.338 49 0.27
DP01489r001_2 0.14 0.3670000000000001 0.35 219 0.17800000000000002
DP01489r001_5 0.073 0.35 0.395 219 0.16399999999999998
DP01489r001_4 0.136 0.383 0.341 219 0.184
DP01489r001_3 0.113 0.35 0.375 219 0.15
DP01489r001_1 0.127 0.381 0.326 219 0.16899999999999998
DP01490r001_2 0.095 0.425 0.29600000000000004 133 0.2
DP01490r001_4 0.11 0.344 0.28800000000000003 133 0.193
DP01490r001_1 0.105 0.37 0.26 133 0.182
DP01490r001_5 0.083 0.365 0.247 133 0.17
DP01490r001_3 0.084 0.411 0.28800000000000003 133 0.185
DP01491r001_4 0.135 0.194 0.35100000000000003 34 0.349
DP01491r001_2 0.19 0.14800000000000002 0.409 34 0.278
DP01491r001_3 0.168 0.139 0.368 34 0.303
DP01491r001_1 0.2 0.141 0.369 34 0.32899999999999996
DP01491r001_5 0.153 0.14 0.371 34 0.282
DP01492r001_5 0.115 0.282 0.302 224 0.16
DP01492r001_1 0.106 0.301 0.316 224 0.156
DP01492r001_3 0.085 0.278 0.29 224 0.157
DP01492r001_2 0.112 0.295 0.313 224 0.163
DP01492r001_4 0.097 0.316 0.28800000000000003 224 0.16899999999999998
DP01495r001_1 0.115 0.227 0.285 143 0.228
DP01495r001_5 0.132 0.206 0.256 143 0.218
DP01495r001_2 0.189 0.27 0.327 143 0.243
DP01495r001_4 0.185 0.252 0.287 143 0.24
DP01495r001_3 0.182 0.225 0.28800000000000003 143 0.237
DP01497r001_2 0.078 0.28800000000000003 0.284 207 0.175
DP01497r001_3 0.073 0.303 0.338 207 0.16399999999999998
DP01497r001_5 0.068 0.284 0.376 207 0.179
DP01497r001_4 0.083 0.231 0.272 207 0.165
DP01497r001_1 0.079 0.271 0.326 207 0.16699999999999998
DP01508r001_5 0.29600000000000004 0.329 0.474 53 0.327
DP01508r001_3 0.364 0.327 0.485 53 0.33899999999999997
DP01508r001_2 0.331 0.302 0.475 53 0.335
DP01508r001_4 0.266 0.331 0.459 53 0.307
DP01508r001_1 0.363 0.34700000000000003 0.47 53 0.331
DP01520r001_2 0.145 0.181 0.262 75 0.244
DP01520r001_1 0.134 0.165 0.237 75 0.267
DP01520r001_4 0.126 0.14800000000000002 0.249 75 0.256
DP01520r001_5 0.139 0.223 0.309 75 0.244
DP01520r001_3 0.16399999999999998 0.155 0.227 75 0.28600000000000003
DP01531r001_3 0.168 0.393 0.32299999999999995 101 0.233
DP01531r001_2 0.136 0.447 0.297 101 0.20600000000000002
DP01531r001_4 0.145 0.405 0.304 101 0.215
DP01531r001_5 0.173 0.442 0.329 101 0.23800000000000002
DP01531r001_1 0.17800000000000002 0.396 0.284 101 0.22
DP01534r001_1 0.067 0.282 0.358 160 0.18100000000000002
DP01534r001_4 0.065 0.231 0.324 160 0.19
DP01534r001_3 0.071 0.226 0.345 160 0.17600000000000002
DP01534r001_2 0.076 0.228 0.371 160 0.17600000000000002
DP01534r001_5 0.07200000000000001 0.238 0.442 160 0.163
DP01535r001_1 0.075 0.198 0.378 206 0.18600000000000003
DP01535r001_4 0.063 0.221 0.39 206 0.18
DP01535r001_3 0.063 0.201 0.38 206 0.179
DP01535r001_5 0.066 0.228 0.408 206 0.166
DP01535r001_2 0.067 0.214 0.374 206 0.174
DP01540r001_2 0.096 0.237 0.35100000000000003 108 0.226
DP01540r001_4 0.112 0.28 0.3 108 0.24100000000000002
DP01540r001_5 0.113 0.272 0.295 108 0.23
DP01540r001_1 0.096 0.236 0.318 108 0.252
DP01540r001_3 0.087 0.249 0.294 108 0.254
DP01541r001_5 0.049 0.299 0.324 267 0.141
DP01541r001_2 0.05 0.268 0.309 267 0.149
DP01541r001_3 0.062 0.29 0.3670000000000001 267 0.145
DP01541r001_4 0.063 0.276 0.381 267 0.149
DP01541r001_1 0.06 0.308 0.353 267 0.136
DP01542r001_1 0.028 0.309 0.311 566 0.109
DP01542r001_4 0.014 0.213 0.174 566 0.08900000000000001
DP01542r001_2 0.027000000000000003 0.292 0.31 566 0.11199999999999999
DP01542r001_3 0.029 0.282 0.28300000000000003 566 0.10300000000000001
DP01542r001_5 0.024 0.313 0.264 566 0.09699999999999999
DP01547r001_4 0.114 0.416 0.275 120 0.209
DP01547r001_1 0.108 0.371 0.353 120 0.213
DP01547r001_3 0.115 0.341 0.295 120 0.221
DP01547r001_5 0.124 0.359 0.308 120 0.218
DP01547r001_2 0.106 0.381 0.281 120 0.21899999999999997
DP01554r001_4 0.101 0.29600000000000004 0.398 104 0.204
DP01554r001_3 0.102 0.275 0.33 104 0.21100000000000002
DP01554r001_2 0.117 0.244 0.321 104 0.204
DP01554r001_5 0.151 0.266 0.327 104 0.21100000000000002
DP01554r001_1 0.132 0.255 0.326 104 0.20800000000000002
DP01557r001_3 0.165 0.397 0.312 186 0.184
DP01557r001_2 0.166 0.35100000000000003 0.28300000000000003 186 0.18600000000000003
DP01557r001_4 0.139 0.373 0.28 186 0.168
DP01557r001_5 0.136 0.355 0.274 186 0.166
DP01557r001_1 0.151 0.34 0.297 186 0.184
DP01558r001_1 0.07 0.3720000000000001 0.334 195 0.179
DP01558r001_2 0.113 0.345 0.28300000000000003 195 0.17300000000000001
DP01558r001_4 0.112 0.404 0.324 195 0.158
DP01558r001_3 0.114 0.321 0.292 195 0.172
DP01558r001_5 0.104 0.349 0.35 195 0.17300000000000001
DP01559r001_1 0.197 0.361 0.335 104 0.27
DP01559r001_3 0.253 0.335 0.292 104 0.272
DP01559r001_2 0.267 0.317 0.29600000000000004 104 0.275
DP01559r001_5 0.27 0.335 0.322 104 0.26
DP01559r001_4 0.278 0.3720000000000001 0.34600000000000003 104 0.262
DP01560r001_4 0.469 0.309 0.379 37 0.41200000000000003
DP01560r001_2 0.463 0.301 0.3720000000000001 37 0.40399999999999997
DP01560r001_1 0.416 0.309 0.388 37 0.40299999999999997
DP01560r001_5 0.466 0.4 0.361 37 0.402
DP01560r001_3 0.468 0.318 0.39 37 0.43
DP01561r001_4 0.215 0.225 0.29600000000000004 169 0.195
DP01561r001_2 0.258 0.26 0.303 169 0.19399999999999998
DP01561r001_3 0.248 0.276 0.274 169 0.198
DP01561r001_5 0.226 0.235 0.28600000000000003 169 0.204
DP01561r001_1 0.263 0.258 0.29600000000000004 169 0.195
DP01561r004_5 0.221 0.414 0.373 139 0.18
DP01561r004_3 0.195 0.374 0.381 139 0.184
DP01561r004_4 0.244 0.4 0.38 139 0.195
DP01561r004_1 0.236 0.35600000000000004 0.37 139 0.195
DP01561r004_2 0.2 0.359 0.313 139 0.193
DP01562r001_5 0.237 0.213 0.482 32 0.3
DP01562r001_1 0.214 0.165 0.373 32 0.28300000000000003
DP01562r001_3 0.179 0.165 0.429 32 0.317
DP01562r001_4 0.242 0.166 0.364 32 0.294
DP01562r001_2 0.224 0.187 0.401 32 0.34
DP01565r001_5 0.13699999999999998 0.254 0.295 112 0.242
DP01565r001_3 0.131 0.227 0.342 112 0.221
DP01565r001_2 0.154 0.236 0.35600000000000004 112 0.228
DP01565r001_1 0.173 0.285 0.32 112 0.23600000000000002
DP01565r001_4 0.155 0.237 0.32299999999999995 112 0.214
DP01567r001_1 0.14400000000000002 0.221 0.342 58 0.24100000000000002
DP01567r001_4 0.108 0.182 0.334 58 0.23600000000000002
DP01567r001_2 0.168 0.28600000000000003 0.359 58 0.261
DP01567r001_5 0.133 0.264 0.402 58 0.23399999999999999
DP01567r001_3 0.13 0.341 0.4370000000000001 58 0.263
DP01569r001_4 0.076 0.28800000000000003 0.333 225 0.165
DP01569r001_3 0.069 0.29 0.293 225 0.157
DP01569r001_1 0.104 0.284 0.265 225 0.171
DP01569r001_5 0.085 0.274 0.28800000000000003 225 0.16899999999999998
DP01569r001_2 0.11 0.303 0.348 225 0.17300000000000001
DP01570r001_4 0.227 0.268 0.409 84 0.221
DP01570r001_3 0.18600000000000005 0.264 0.383 84 0.245
DP01570r001_2 0.225 0.287 0.41 84 0.237
DP01570r001_1 0.209 0.236 0.307 84 0.24100000000000002
DP01570r001_5 0.156 0.271 0.337 84 0.248
DP01578r001_1 0.14400000000000002 0.293 0.342 110 0.195
DP01578r001_3 0.111 0.265 0.244 110 0.185
DP01578r001_5 0.107 0.251 0.312 110 0.19899999999999998
DP01578r001_4 0.121 0.279 0.34 110 0.185
DP01578r001_2 0.146 0.239 0.327 110 0.20800000000000002
DP01579r003_2 0.181 0.4270000000000001 0.417 81 0.222
DP01579r003_4 0.174 0.441 0.36 81 0.226
DP01579r003_1 0.14 0.457 0.385 81 0.222
DP01579r003_5 0.163 0.446 0.324 81 0.225
DP01579r003_3 0.165 0.423 0.314 81 0.22899999999999998
DP01581r001_1 0.225 0.177 0.35600000000000004 40 0.327
DP01581r001_2 0.18 0.171 0.315 40 0.301
DP01581r001_4 0.179 0.17800000000000002 0.34600000000000003 40 0.32899999999999996
DP01581r001_5 0.215 0.179 0.393 40 0.353
DP01581r001_3 0.177 0.206 0.365 40 0.32299999999999995
DP01582r003_1 0.34600000000000003 0.127 0.406 50 0.375
DP01582r003_5 0.358 0.122 0.402 50 0.337
DP01582r003_3 0.35600000000000004 0.124 0.406 50 0.41
DP01582r003_4 0.339 0.128 0.41 50 0.35
DP01582r003_2 0.34600000000000003 0.112 0.407 50 0.35200000000000004
DP01584r003_1 0.439 0.57 0.449 86 0.312
DP01584r003_5 0.371 0.564 0.455 86 0.318
DP01584r003_2 0.417 0.551 0.452 86 0.31
DP01584r003_4 0.4370000000000001 0.551 0.464 86 0.327
DP01584r003_3 0.425 0.569 0.482 86 0.302
DP01588r001_2 0.221 0.191 0.238 48 0.266
DP01588r001_5 0.193 0.22 0.25 48 0.255
DP01588r001_3 0.172 0.189 0.285 48 0.263
DP01588r001_1 0.166 0.184 0.284 48 0.25
DP01588r001_4 0.162 0.183 0.284 48 0.245
DP01607r001_4 0.257 0.322 0.386 84 0.243
DP01607r001_1 0.252 0.293 0.4270000000000001 84 0.268
DP01607r001_3 0.241 0.299 0.388 84 0.26899999999999996
DP01607r001_5 0.253 0.327 0.398 84 0.256
DP01607r001_2 0.269 0.326 0.343 84 0.263
DP01623r001_5 0.066 0.276 0.368 304 0.134
DP01623r001_4 0.055 0.287 0.349 304 0.133
DP01623r001_1 0.063 0.261 0.349 304 0.139
DP01623r001_3 0.058 0.268 0.361 304 0.146
DP01623r001_2 0.062 0.257 0.358 304 0.14400000000000002
DP01628r001_1 0.213 0.338 0.378 122 0.239
DP01628r001_5 0.239 0.319 0.35 122 0.24100000000000002
DP01628r001_3 0.171 0.361 0.285 122 0.27899999999999997
DP01628r001_4 0.209 0.329 0.304 122 0.233
DP01628r001_2 0.246 0.318 0.358 122 0.251
DP01628r002_2 0.193 0.343 0.355 100 0.27
DP01628r002_5 0.139 0.373 0.335 100 0.244
DP01628r002_1 0.102 0.348 0.334 100 0.272
DP01628r002_3 0.192 0.318 0.362 100 0.259
DP01628r002_4 0.168 0.354 0.349 100 0.248
DP01629r001_4 0.152 0.198 0.282 71 0.282
DP01629r001_5 0.132 0.25 0.355 71 0.27
DP01629r001_2 0.149 0.228 0.336 71 0.26
DP01629r001_3 0.152 0.179 0.378 71 0.266
DP01629r001_1 0.133 0.218 0.376 71 0.25
DP01629r003_4 0.149 0.245 0.33 81 0.251
DP01629r003_5 0.149 0.228 0.316 81 0.231
DP01629r003_2 0.15 0.238 0.28 81 0.22399999999999998
DP01629r003_1 0.123 0.24 0.374 81 0.265
DP01629r003_3 0.154 0.237 0.277 81 0.24
DP01629r007_5 0.445 0.3 0.359 45 0.331
DP01629r007_2 0.455 0.29100000000000004 0.35700000000000004 45 0.31
DP01629r007_4 0.4370000000000001 0.247 0.35600000000000004 45 0.3
DP01629r007_3 0.448 0.249 0.348 45 0.304
DP01629r007_1 0.46 0.249 0.391 45 0.309
DP01642r002_3 0.33 0.341 0.354 88 0.27399999999999997
DP01642r002_4 0.28800000000000003 0.34 0.366 88 0.248
DP01642r002_1 0.282 0.318 0.373 88 0.262
DP01642r002_5 0.324 0.306 0.41 88 0.254
DP01642r002_2 0.324 0.339 0.379 88 0.265
DP01661r001_2 0.152 0.222 0.349 41 0.264
DP01661r001_5 0.166 0.259 0.375 41 0.302
DP01661r001_3 0.133 0.254 0.342 41 0.275
DP01661r001_4 0.135 0.224 0.358 41 0.318
DP01661r001_1 0.16899999999999998 0.226 0.34 41 0.35200000000000004
DP01675r001_2 0.282 0.163 0.306 62 0.293
DP01675r001_5 0.28800000000000003 0.134 0.35700000000000004 62 0.317
DP01675r001_4 0.29600000000000004 0.146 0.41 62 0.284
DP01675r001_1 0.244 0.131 0.354 62 0.287
DP01675r001_3 0.239 0.151 0.364 62 0.27399999999999997
DP01677r001_1 0.564 0.325 0.363 111 0.402
DP01677r001_2 0.547 0.33 0.324 111 0.41200000000000003
