modelID tmalign RMSD lddt pcons proq4 dan seqlength
DP01100r001_4 0.14776 26.77 0.3728 0.265 0.342 0.175 441
DP01100r001_5 0.12452 27.21 0.4001 0.452 0.376 0.175 441
DP01102r009_1 0.17958 6.69 0.3577 0.0 0.285 0.16399999999999998 526
DP01102r009_2 0.1661 6.08 0.4026 0.0 0.306 0.17300000000000001 526
DP01102r009_3 0.14672000000000002 5.2 0.4097 0.0 0.273 0.16 526
DP01102r009_4 0.16612000000000002 5.64 0.3474 0.0 0.327 0.182 526
DP01102r009_5 0.17103 4.98 0.3679 0.0 0.27899999999999997 0.16699999999999998 526
DP01104r001_1 0.14332999999999999 22.93 0.1169 0.204 0.321 0.271 131
DP01104r001_2 0.14984 20.95 0.1241 0.24 0.344 0.278 131
DP01104r001_3 0.16322 20.27 0.1242 0.203 0.316 0.23800000000000002 131
DP01104r001_4 0.13426 20.97 0.11900000000000001 0.201 0.27399999999999997 0.263 131
DP01104r001_5 0.14757 20.65 0.1225 0.189 0.29100000000000004 0.28600000000000003 131
DP01106r001_1 0.50667 4.97 0.3218 0.6779999999999999 0.324 0.218 363
DP01106r001_2 0.50903 5.01 0.3217 0.6709999999999999 0.314 0.233 363
DP01106r001_3 0.44068999999999997 5.09 0.2809 0.58 0.307 0.18 363
DP01106r001_4 0.51108 5.23 0.3151 0.7090000000000001 0.295 0.21100000000000002 363
DP01106r001_5 0.4684 5.3 0.3094 0.71 0.33 0.21 363
DP01108r001_1 0.31514000000000003 5.41 0.5629 0.585 0.23 0.316 149
DP01108r001_2 0.25076 7.37 0.5212 0.495 0.249 0.253 149
DP01108r001_3 0.34945 5.69 0.5811 0.631 0.226 0.312 149
DP01108r001_4 0.35697 5.16 0.583 0.609 0.249 0.32899999999999996 149
DP01108r001_5 0.29904000000000003 6.97 0.565 0.563 0.19699999999999998 0.317 149
DP01110r001_1 0.59506 3.23 0.4429 0.966 0.319 0.335 175
DP01110r001_2 0.6016100000000001 3.16 0.4474 0.972 0.316 0.358 175
DP01110r001_3 0.6007399999999999 3.17 0.4517 0.974 0.315 0.33899999999999997 175
DP01110r001_4 0.60033 3.17 0.44299999999999995 0.961 0.319 0.34 175
DP01110r001_5 0.59068 3.14 0.4383 0.961 0.311 0.326 175
DP01119r004_1 0.06274 3.36 0.1689 0.457 0.304 0.312 137
DP01119r004_2 0.06264 3.38 0.155 0.342 0.292 0.33399999999999996 137
DP01119r004_3 0.06276 3.44 0.1511 0.276 0.256 0.32799999999999996 137
DP01119r004_4 0.06268 3.37 0.1644 0.43 0.29100000000000004 0.335 137
DP01119r004_5 0.06269 3.36 0.1707 0.424 0.306 0.33399999999999996 137
DP01135r001_1 0.17744000000000001 14.25 0.53 0.481 0.359 0.312 153
DP01135r001_2 0.19457 13.59 0.5192 0.51 0.32 0.345 153
DP01135r001_3 0.18362 14.21 0.5315 0.498 0.336 0.34299999999999997 153
DP01135r001_4 0.18583 13.16 0.5374 0.45 0.306 0.35600000000000004 153
DP01135r001_5 0.17851 13.74 0.5386 0.51 0.37799999999999995 0.324 153
DP01139r013_1 0.42536999999999997 5.17 0.6788 0.951 0.324 0.6659999999999999 32
DP01139r013_2 0.41886999999999996 5.26 0.6806 0.953 0.302 0.647 32
DP01139r013_3 0.41701000000000005 5.28 0.6795 0.958 0.315 0.7240000000000001 32
DP01139r013_4 0.42176 5.26 0.6761 0.961 0.311 0.7440000000000001 32
DP01139r013_5 0.4068 5.1 0.6662 0.936 0.282 0.708 32
DP01141r001_1 0.26541 7.58 0.5012 0.735 0.183 0.655 29
DP01141r001_2 0.37925 7.07 0.5779 0.838 0.161 0.897 29
DP01141r001_3 0.37881 7.22 0.5695 0.8340000000000001 0.168 0.892 29
DP01141r001_4 0.37865 5.94 0.564 0.7140000000000001 0.165 0.85 29
DP01141r001_5 0.38043000000000005 6.46 0.5722 0.649 0.171 0.615 29
DP01141r003_1 0.77012 2.65 0.7502 0.858 0.248 0.9009999999999999 52
DP01141r003_2 0.7730100000000001 2.57 0.735 0.855 0.244 0.905 52
DP01141r003_3 0.77284 2.65 0.7503 0.858 0.248 0.9009999999999999 52
DP01141r003_4 0.74732 3.83 0.7358 0.727 0.244 0.889 52
DP01141r003_5 0.73922 6.2 0.7086 0.762 0.23199999999999998 0.904 52
DP01142r001_1 0.20594 17.7 0.3076 0.322 0.325 0.247 257
DP01142r001_2 0.25478 18.39 0.2994 0.278 0.34 0.254 257
DP01142r001_3 0.25189 18.16 0.3037 0.355 0.301 0.249 257
DP01142r001_4 0.25265 18.15 0.3057 0.34600000000000003 0.332 0.252 257
DP01142r001_5 0.23674 16.99 0.3261 0.29100000000000004 0.336 0.266 257
DP01144r001_1 0.20711 15.04 0.5602 0.7040000000000001 0.21600000000000003 0.43 100
DP01144r001_2 0.20699 15.07 0.5499 0.762 0.201 0.46 100
DP01144r001_3 0.20667 16.87 0.5428 0.762 0.22699999999999998 0.43799999999999994 100
DP01144r001_4 0.2071 14.56 0.5522 0.778 0.18899999999999997 0.446 100
DP01144r001_5 0.20683 15.29 0.5491 0.797 0.2 0.44 100
DP01146r001_1 0.42432 9.68 0.6383 0.672 0.318 0.408 56
DP01146r001_2 0.43713 7.17 0.6441 0.655 0.308 0.47200000000000003 56
DP01146r001_3 0.43651 7.53 0.6232 0.6559999999999999 0.292 0.514 56
DP01146r001_4 0.43588999999999994 7.76 0.6464 0.619 0.29600000000000004 0.494 56
DP01146r001_5 0.43796999999999997 7.43 0.6611 0.684 0.256 0.509 56
DP01147r001_1 0.26371 18.54 0.6012 0.818 0.466 0.44799999999999995 81
DP01147r001_2 0.21775 18.13 0.5619 0.764 0.47 0.42100000000000004 81
DP01147r001_3 0.24525999999999998 18.08 0.5762 0.843 0.451 0.43200000000000005 81
DP01147r001_4 0.27529000000000003 18.41 0.5771 0.8190000000000001 0.502 0.42700000000000005 81
DP01147r001_5 0.24061 18.4 0.574 0.79 0.44799999999999995 0.4 81
DP01149r001_1 0.10834 9.39 0.5582 0.5820000000000001 0.35100000000000003 0.35700000000000004 150
DP01149r001_2 0.10777 9.28 0.5451 0.5329999999999999 0.337 0.365 150
DP01149r001_3 0.10843 10.19 0.5358 0.26 0.37 0.371 150
DP01149r001_4 0.10822999999999999 9.24 0.5535 0.52 0.359 0.345 150
DP01149r001_5 0.10851 9.25 0.5374 0.5920000000000001 0.38299999999999995 0.366 150
DP01154r001_1 0.46685 6.24 0.3609 0.904 0.168 0.535 43
DP01154r001_2 0.46879 6.26 0.3612 0.907 0.166 0.5379999999999999 43
DP01154r001_3 0.44447 6.31 0.3468 0.882 0.174 0.575 43
DP01154r001_4 0.44848999999999994 6.33 0.35 0.937 0.172 0.563 43
DP01154r001_5 0.44493999999999995 6.3 0.3427 0.882 0.171 0.573 43
DP01155r001_1 0.32198000000000004 9.87 0.2752 0.741 0.266 0.534 60
DP01155r001_2 0.32363000000000003 10.0 0.2674 0.747 0.278 0.544 60
DP01155r001_3 0.32419000000000003 8.7 0.2693 0.634 0.242 0.512 60
DP01155r001_4 0.3226 9.96 0.3115 0.706 0.252 0.54 60
DP01155r001_5 0.32249 9.91 0.2836 0.71 0.25 0.441 60
DP01166r001_1 0.46303999999999995 10.64 0.3978 0.833 0.375 0.37799999999999995 148
DP01166r001_2 0.47051000000000004 10.74 0.3964 0.848 0.37 0.36200000000000004 148
DP01166r001_3 0.46391000000000004 10.93 0.3917 0.81 0.371 0.387 148
DP01166r001_4 0.45888999999999996 10.95 0.3963 0.815 0.369 0.42 148
DP01166r001_5 0.46736000000000005 13.94 0.3917 0.799 0.37799999999999995 0.355 148
DP01169r001_1 0.25547 15.71 0.1898 0.464 0.303 0.353 105
DP01169r001_2 0.26103000000000004 11.9 0.1806 0.46 0.28300000000000003 0.374 105
DP01169r001_3 0.26285 14.12 0.1929 0.47 0.298 0.377 105
DP01169r001_4 0.25797 19.38 0.1872 0.448 0.308 0.364 105
DP01169r001_5 0.25811 12.66 0.1849 0.433 0.27699999999999997 0.34299999999999997 105
DP01171r001_1 0.25256999999999996 15.82 0.2932 0.614 0.363 0.379 68
DP01171r001_2 0.26153000000000004 15.26 0.28600000000000003 0.654 0.374 0.409 68
DP01171r001_3 0.27706 15.21 0.2686 0.424 0.313 0.358 68
DP01171r001_4 0.26227 15.35 0.292 0.643 0.359 0.39799999999999996 68
DP01171r001_5 0.29377 15.89 0.281 0.601 0.332 0.385 68
DP01172r001_1 0.15583 15.13 0.1593 0.339 0.221 0.309 100
DP01172r001_2 0.15313 12.79 0.1696 0.331 0.192 0.335 100
DP01172r001_3 0.15334 15.76 0.1649 0.34600000000000003 0.21 0.311 100
DP01172r001_4 0.15217999999999998 15.26 0.1679 0.32 0.23 0.326 100
DP01172r001_5 0.15484 14.74 0.1679 0.309 0.20199999999999999 0.33799999999999997 100
DP01184r001_1 0.40287 4.01 0.7019 0.942 0.336 0.478 60
DP01184r001_2 0.39542 4.37 0.711 0.955 0.34 0.49200000000000005 60
DP01184r001_3 0.41341999999999995 4.06 0.7161 0.923 0.344 0.446 60
DP01184r001_4 0.39976999999999996 4.2 0.7084 0.945 0.342 0.444 60
DP01184r001_5 0.39607 4.48 0.7152 0.933 0.273 0.452 60
DP01195r001_1 0.44173 10.28 0.5053 0.93 0.196 0.486 53
DP01195r001_2 0.44323999999999997 10.41 0.519 0.932 0.209 0.514 53
DP01195r001_3 0.44847 10.39 0.53 0.893 0.20600000000000002 0.55 53
DP01195r001_4 0.4361 10.44 0.5101 0.929 0.184 0.473 53
DP01195r001_5 0.4435 10.48 0.5266 0.904 0.193 0.523 53
DP01196r001_1 0.24251999999999999 13.02 0.1678 0.8809999999999999 0.531 0.392 193
DP01196r001_2 0.24209 13.07 0.1668 0.885 0.5329999999999999 0.4 193
DP01196r001_3 0.24433000000000002 12.94 0.16699999999999998 0.8859999999999999 0.51 0.392 193
DP01196r001_4 0.24256 12.98 0.1652 0.871 0.537 0.40399999999999997 193
DP01196r001_5 0.24145999999999998 13.05 0.1676 0.8859999999999999 0.514 0.38799999999999996 193
DP01201r007_1 0.81579 1.92 0.6669 0.951 0.42200000000000004 0.557 88
DP01201r007_2 0.80961 2.1 0.6625 0.939 0.439 0.59 88
DP01201r007_3 0.81405 1.99 0.6638 0.947 0.434 0.568 88
DP01201r007_4 0.80124 2.13 0.6584 0.944 0.436 0.602 88
DP01201r007_5 0.80848 1.99 0.6585 0.942 0.425 0.56 88
DP01202r001_1 0.19478 16.19 0.5562 0.504 0.307 0.28300000000000003 125
DP01202r001_2 0.23303000000000001 16.54 0.5757 0.514 0.324 0.306 125
DP01202r001_3 0.23978000000000002 17.03 0.5912 0.424 0.31 0.285 125
DP01202r001_4 0.2256 17.17 0.5848 0.547 0.27 0.284 125
DP01202r001_5 0.2399 17.41 0.5907 0.57 0.298 0.29 125
DP01203r001_1 0.22751999999999997 11.17 0.3759 0.782 0.373 0.342 119
DP01203r001_2 0.20640999999999998 11.48 0.4022 0.747 0.374 0.401 119
DP01203r001_3 0.22591999999999998 11.23 0.3982 0.813 0.35100000000000003 0.389 119
DP01203r001_4 0.23119 11.13 0.4178 0.637 0.34299999999999997 0.409 119
DP01203r001_5 0.13609000000000002 11.11 0.3766 0.799 0.337 0.42 119
DP01241r001_1 0.1578 19.05 0.6676 0.191 0.353 0.3 136
DP01241r001_2 0.19987 20.03 0.6496 0.21600000000000005 0.34 0.292 136
DP01241r001_3 0.19253 18.87 0.6481 0.31 0.315 0.287 136
DP01241r001_4 0.17535 19.13 0.6598 0.254 0.361 0.293 136
DP01241r001_5 0.21450999999999998 19.47 0.6672 0.189 0.369 0.271 136
DP01248r001_1 0.84211 2.25 0.6345 0.969 0.618 0.564 125
DP01248r001_2 0.8397399999999999 2.36 0.6256 0.969 0.628 0.5820000000000001 125
DP01248r001_3 0.8464700000000001 2.12 0.6331 0.971 0.629 0.625 125
DP01248r001_4 0.8433799999999999 2.21 0.6273 0.975 0.624 0.607 125
DP01248r001_5 0.84421 2.28 0.6361 0.97 0.627 0.637 125
DP01254r001_1 0.66803 2.59 0.6042 0.995 0.49700000000000005 0.515 77
DP01254r001_2 0.67184 2.61 0.6015 0.995 0.496 0.518 77
DP01254r001_3 0.66797 2.58 0.604 0.996 0.496 0.518 77
DP01254r001_4 0.66824 2.58 0.6043 0.996 0.48700000000000004 0.523 77
DP01254r001_5 0.6766800000000001 2.55 0.6124 0.993 0.48200000000000004 0.522 77
DP01256r001_1 0.24088 4.76 0.4639 0.0 0.33299999999999996 0.494 47
DP01256r001_2 0.27114 7.17 0.4637 0.0 0.359 0.452 47
DP01256r001_3 0.22671 4.49 0.5066 0.0 0.33299999999999996 0.48200000000000004 47
DP01256r001_4 0.2212 4.52 0.4792 0.0 0.32899999999999996 0.46799999999999997 47
DP01256r001_5 0.24556999999999998 4.48 0.4879 0.0 0.28600000000000003 0.446 47
DP01262r001_1 0.35473000000000005 22.39 0.162 0.393 0.35 0.28300000000000003 216
DP01262r001_2 0.33974 23.59 0.1655 0.37 0.318 0.302 216
DP01262r001_3 0.35801 19.62 0.1622 0.382 0.32899999999999996 0.282 216
DP01262r001_4 0.34287 24.01 0.1636 0.358 0.336 0.294 216
DP01262r001_5 0.3458 24.96 0.1642 0.369 0.324 0.301 216
DP01280r001_1 0.41541999999999996 3.28 0.5973 0.0 0.10800000000000001 0.39799999999999996 40
DP01280r001_2 0.27853 1.85 0.5559 0.0 0.115 0.5 40
DP01280r001_3 0.06865 3.22 0.4945 0.0 0.115 0.522 40
DP01280r001_4 0.06707 3.19 0.5051 0.0 0.11599999999999999 0.504 40
DP01280r001_5 0.51859 1.59 0.6784 0.0 0.127 0.424 40
DP01285r001_1 0.38685 9.74 0.2672 0.927 0.616 0.5660000000000001 122
DP01285r001_2 0.38684 9.94 0.2677 0.919 0.593 0.494 122
DP01285r001_3 0.38772 9.71 0.2655 0.927 0.617 0.58 122
DP01285r001_4 0.38847 9.62 0.2641 0.92 0.611 0.565 122
DP01285r001_5 0.38802 9.68 0.2666 0.921 0.612 0.531 122
DP01293r001_1 0.25301999999999997 3.23 0.418 0.0 0.40399999999999997 0.302 120
DP01293r001_2 0.37201999999999996 3.44 0.4343 0.0 0.36 0.295 120
DP01293r001_3 0.32955 2.22 0.5316 0.0 0.37200000000000005 0.31 120
DP01293r001_4 0.28998 3.15 0.4369 0.0 0.389 0.311 120
DP01293r001_5 0.20158 3.74 0.4507 0.0 0.40700000000000003 0.293 120
DP01304r001_1 0.15328 20.53 0.1227 0.16899999999999998 0.20199999999999999 0.275 74
DP01304r001_2 0.14642 27.62 0.1209 0.181 0.155 0.262 74
DP01304r001_3 0.15686 15.81 0.1238 0.183 0.155 0.254 74
DP01304r001_4 0.12953 23.11 0.1151 0.168 0.17300000000000001 0.248 74
DP01304r001_5 0.12417 16.77 0.1247 0.16399999999999998 0.156 0.284 74
DP01308r002_1 0.61556 4.4 0.7517 0.7759999999999999 0.3 0.198 171
DP01308r002_2 0.60873 4.06 0.7474 0.784 0.27699999999999997 0.21600000000000003 171
DP01308r002_3 0.5562199999999999 3.41 0.6463 0.728 0.322 0.171 171
DP01308r002_4 0.59895 5.52 0.7285 0.6829999999999999 0.289 0.205 171
DP01308r002_5 0.61687 4.43 0.7204 0.78 0.299 0.19 171
DP01313r001_1 0.48135 1.62 0.6457 0.7609999999999999 0.24100000000000002 0.295 61
DP01313r001_2 0.49915 2.41 0.6407 0.927 0.217 0.316 61
DP01313r001_3 0.5114 2.44 0.6154 0.925 0.188 0.298 61
DP01313r001_4 0.49837 2.48 0.6399 0.898 0.21899999999999997 0.287 61
DP01313r001_5 0.51552 2.49 0.6418 0.927 0.19399999999999998 0.324 61
DP01316r001_1 0.7192 9.24 0.6662 0.981 0.539 0.297 135
DP01316r001_2 0.71328 9.74 0.6606 0.977 0.52 0.293 135
DP01316r001_3 0.71259 9.25 0.6654 0.979 0.514 0.287 135
DP01316r001_4 0.71817 9.04 0.6729 0.977 0.519 0.28600000000000003 135
DP01316r001_5 0.71405 9.23 0.6637 0.977 0.521 0.29100000000000004 135
DP01330r001_1 0.14492 36.45 0.1405 0.188 0.29600000000000004 0.251 112
DP01330r001_2 0.14472000000000002 30.9 0.1457 0.226 0.341 0.23199999999999998 112
DP01330r001_3 0.14129 32.17 0.1302 0.229 0.31 0.22899999999999998 112
DP01330r001_4 0.1516 25.76 0.1378 0.211 0.261 0.256 112
DP01330r001_5 0.15511 33.1 0.1501 0.234 0.293 0.24100000000000002 112
DP01339r001_1 0.17642 21.57 0.2043 0.226 0.40299999999999997 0.247 73
DP01339r001_2 0.14502 22.3 0.1967 0.189 0.322 0.242 73
DP01339r001_3 0.16579000000000002 25.26 0.196 0.264 0.385 0.243 73
DP01339r001_4 0.14146 26.49 0.1861 0.277 0.344 0.20800000000000002 73
DP01339r001_5 0.17728 24.74 0.18899999999999997 0.273 0.289 0.233 73
DP01361r002_1 0.84625 1.5 0.7687 0.956 0.51 0.32899999999999996 96
DP01361r002_2 0.83785 1.57 0.718 0.906 0.501 0.312 96
DP01361r002_3 0.8521700000000001 1.48 0.7799 0.951 0.529 0.344 96
DP01361r002_4 0.8457899999999999 1.47 0.7697 0.956 0.541 0.36 96
DP01361r002_5 0.82458 1.58 0.6682 0.919 0.545 0.315 96
DP01394r003_1 0.48371000000000003 5.43 0.6081 0.991 0.214 0.379 60
DP01394r003_2 0.4828 5.42 0.6019 0.991 0.21600000000000003 0.401 60
DP01394r003_3 0.48303 5.42 0.6092 0.991 0.21899999999999997 0.413 60
DP01394r003_4 0.47108 5.54 0.5852 0.963 0.223 0.318 60
DP01394r003_5 0.48202 5.42 0.5995 0.991 0.22 0.373 60
DP01401r001_1 0.20313 16.9 0.1643 0.18600000000000005 0.256 0.29 42
DP01401r001_2 0.20065999999999998 17.96 0.1641 0.277 0.239 0.29 42
DP01401r001_3 0.19965 16.98 0.1591 0.279 0.28 0.312 42
DP01401r001_4 0.20343 17.09 0.1498 0.266 0.319 0.298 42
DP01401r001_5 0.21908000000000002 9.63 0.1452 0.205 0.16899999999999998 0.294 42
DP01424r001_1 0.25172 8.95 0.2192 0.784 0.5489999999999999 0.275 117
DP01424r001_2 0.27326 8.24 0.2285 0.7909999999999999 0.555 0.31 117
DP01424r001_3 0.24908000000000002 8.74 0.2198 0.7979999999999999 0.56 0.318 117
DP01424r001_4 0.25836 8.99 0.223 0.8009999999999999 0.5670000000000001 0.314 117
DP01424r001_5 0.26311999999999997 8.56 0.2282 0.7879999999999999 0.5660000000000001 0.358 117
DP01425r001_1 0.15616 14.51 0.1963 0.229 0.233 0.213 111
DP01425r001_2 0.19141 14.4 0.1921 0.187 0.321 0.21899999999999997 111
DP01425r001_3 0.19385 16.98 0.1802 0.224 0.264 0.22699999999999998 111
DP01425r001_4 0.175 16.85 0.196 0.208 0.22 0.207 111
DP01425r001_5 0.20435999999999999 17.06 0.1794 0.218 0.298 0.21600000000000003 111
DP01426r018_1 0.15752 9.46 0.2184 0.62 0.32899999999999996 0.223 143
DP01426r018_2 0.18045 9.85 0.2175 0.659 0.355 0.24 143
DP01426r018_3 0.17279 9.9 0.2145 0.611 0.33799999999999997 0.233 143
DP01426r018_4 0.15174 9.27 0.2214 0.589 0.377 0.242 143
DP01426r018_5 0.17521 10.07 0.2242 0.547 0.359 0.22899999999999998 143
DP01427r001_1 0.43942 12.94 0.6816 0.912 0.457 0.24 102
DP01427r001_2 0.43595 13.02 0.6928 0.8909999999999999 0.452 0.304 102
DP01427r001_3 0.43751999999999996 12.8 0.6735 0.898 0.428 0.263 102
DP01427r001_4 0.39537 12.92 0.644 0.841 0.423 0.266 102
DP01427r001_5 0.43821000000000004 13.02 0.6924 0.913 0.47700000000000004 0.29600000000000004 102
DP01428r001_1 0.7943100000000001 2.02 0.2089 0.877 0.57 0.36700000000000005 80
DP01428r001_2 0.78705 2.77 0.2084 0.9 0.591 0.368 80
DP01428r001_3 0.78547 2.43 0.2082 0.89 0.598 0.373 80
DP01428r001_4 0.7812399999999999 2.71 0.2067 0.898 0.585 0.377 80
DP01428r001_5 0.7873399999999999 2.06 0.2052 0.887 0.605 0.35100000000000003 80
DP01436r001_1 0.44531000000000004 4.49 0.4043 0.992 0.365 0.31 65
DP01436r001_2 0.43981000000000003 4.57 0.4049 0.988 0.364 0.315 65
DP01436r001_3 0.44193000000000005 4.55 0.402 0.992 0.358 0.29600000000000004 65
DP01436r001_4 0.44401999999999997 4.47 0.4036 0.992 0.37 0.307 65
DP01436r001_5 0.44096 4.52 0.40399999999999997 0.99 0.38299999999999995 0.307 65
DP01437r001_1 0.60842 3.94 0.5417 0.958 0.302 0.33799999999999997 66
DP01437r001_2 0.61897 3.59 0.5523 0.973 0.306 0.316 66
DP01437r001_3 0.62111 3.68 0.5615 0.978 0.284 0.318 66
DP01437r001_4 0.61735 3.95 0.5429 0.963 0.33 0.322 66
DP01437r001_5 0.6220899999999999 3.61 0.5461 0.974 0.302 0.34 66
DP01438r001_1 0.41534 6.77 0.5284 0.84 0.331 0.32799999999999996 67
DP01438r001_2 0.44656999999999997 7.25 0.5233 0.7909999999999999 0.327 0.316 67
DP01438r001_3 0.46387 7.34 0.5257 0.753 0.33299999999999996 0.309 67
DP01438r001_4 0.42086 6.78 0.5464 0.8490000000000001 0.29 0.348 67
DP01438r001_5 0.42191999999999996 6.77 0.5391 0.841 0.293 0.32299999999999995 67
DP01438r004_1 0.44178 4.03 0.5684 0.944 0.382 0.303 67
DP01438r004_2 0.4414 4.02 0.5703 0.945 0.389 0.307 67
DP01438r004_3 0.43009 4.17 0.5688 0.949 0.348 0.307 67
DP01438r004_4 0.42657 4.21 0.5665 0.954 0.395 0.337 67
DP01438r004_5 0.42746999999999996 4.27 0.5589999999999999 0.946 0.39 0.324 67
DP01450r001_1 0.14847 18.88 0.1586 0.231 0.38 0.161 318
DP01450r001_2 0.12959 17.35 0.1326 0.197 0.36200000000000004 0.154 318
DP01450r001_3 0.1152 21.62 0.1169 0.208 0.307 0.131 318
DP01450r001_4 0.1226 17.95 0.1422 0.232 0.379 0.168 318
DP01450r001_5 0.13858 19.2 0.1521 0.23 0.35200000000000004 0.162 318
DP01452r003_1 0.08276 22.84 0.17600000000000002 0.157 0.27399999999999997 0.24 93
DP01452r003_2 0.07775 24.34 0.1711 0.141 0.268 0.264 93
DP01452r003_3 0.08215 22.62 0.1685 0.158 0.239 0.244 93
DP01452r003_4 0.08267999999999999 24.36 0.1682 0.141 0.258 0.25 93
DP01452r003_5 0.08636 23.63 0.1697 0.132 0.23199999999999998 0.221 93
DP01456r001_1 0.18394000000000002 17.06 0.1037 0.556 0.59 0.34600000000000003 115
DP01456r001_2 0.18509 17.23 0.0963 0.552 0.58 0.342 115
DP01456r001_3 0.1838 17.23 0.1002 0.552 0.607 0.33799999999999997 115
DP01456r001_4 0.18502000000000002 17.04 0.1027 0.5429999999999999 0.588 0.368 115
DP01456r001_5 0.18548 17.3 0.0945 0.5539999999999999 0.588 0.344 115
DP01461r001_1 0.37734 3.36 0.574 0.0 0.364 0.233 114
DP01461r001_2 0.38258000000000003 3.5 0.596 0.0 0.425 0.226 114
DP01461r001_3 0.30303 3.38 0.6043 0.0 0.344 0.215 114
DP01461r001_4 0.35286 3.46 0.6001 0.0 0.376 0.209 114
DP01461r001_5 0.35569 3.48 0.6066 0.0 0.39799999999999996 0.23199999999999998 114
DP01467r001_1 0.5767399999999999 3.37 0.2816 0.986 0.593 0.461 80
DP01467r001_2 0.57849 3.36 0.28300000000000003 0.987 0.58 0.489 80
DP01467r001_3 0.56886 3.36 0.2805 0.967 0.556 0.41100000000000003 80
DP01467r001_4 0.57668 3.39 0.2803 0.986 0.5870000000000001 0.45799999999999996 80
DP01467r001_5 0.57839 3.35 0.2825 0.988 0.591 0.457 80
DP01474r001_1 0.82106 2.28 0.6564 0.956 0.502 0.322 130
DP01474r001_2 0.81588 2.36 0.6603 0.937 0.495 0.293 130
DP01474r001_3 0.80992 2.37 0.6384 0.955 0.495 0.293 130
DP01474r001_4 0.81342 2.45 0.6534 0.958 0.49200000000000005 0.285 130
DP01474r001_5 0.81318 2.45 0.6655 0.958 0.502 0.306 130
DP01474r005_1 0.34383 10.29 0.2103 0.303 0.307 0.306 71
DP01474r005_2 0.31064 10.08 0.2067 0.271 0.303 0.28300000000000003 71
DP01474r005_3 0.3075 17.87 0.1693 0.312 0.295 0.284 71
DP01474r005_4 0.30326 13.64 0.18 0.28300000000000003 0.321 0.295 71
DP01474r005_5 0.31065 11.9 0.1863 0.314 0.27399999999999997 0.276 71
DP01475r001_1 0.13464 5.26 0.4899 0.0 0.231 0.18100000000000002 310
DP01475r001_2 0.15191 5.17 0.4682 0.0 0.27 0.159 310
DP01475r001_3 0.17603 5.25 0.4805 0.0 0.267 0.16399999999999998 310
DP01475r001_4 0.10829000000000001 4.82 0.4561 0.0 0.306 0.159 310
DP01475r001_5 0.11152000000000001 4.97 0.4665 0.0 0.261 0.14 310
DP01478r006_1 0.11160999999999999 17.59 0.2347 0.339 0.309 0.302 42
DP01478r006_2 0.11542999999999999 15.22 0.2356 0.376 0.299 0.319 42
DP01478r006_3 0.11537 17.54 0.2298 0.317 0.43 0.314 42
DP01478r006_4 0.14548 14.74 0.2451 0.358 0.38 0.278 42
DP01478r006_5 0.11737 15.72 0.2293 0.3720000000000001 0.32899999999999996 0.295 42
DP01479r001_1 0.22382 18.21 0.1761 0.448 0.142 0.385 35
DP01479r001_2 0.22196 19.72 0.1817 0.45 0.192 0.3 35
DP01479r001_3 0.2264 17.24 0.193 0.459 0.13699999999999998 0.39299999999999996 35
DP01479r001_4 0.22938000000000003 16.49 0.2046 0.442 0.13699999999999998 0.38299999999999995 35
DP01479r001_5 0.22609 20.22 0.1687 0.394 0.135 0.36 35
DP01488r004_1 0.57463 1.85 0.2583 0.731 0.42200000000000004 0.368 31
DP01488r004_2 0.57876 1.81 0.2551 0.802 0.38799999999999996 0.37799999999999995 31
DP01488r004_3 0.5826600000000001 2.06 0.2568 0.722 0.42100000000000004 0.369 31
DP01488r004_4 0.59008 1.74 0.2622 0.774 0.39799999999999996 0.353 31
DP01488r004_5 0.5775899999999999 1.8 0.2587 0.778 0.39899999999999997 0.349 31
DP01498r001_1 0.68737 2.13 0.8219 0.999 0.336 0.499 71
DP01498r001_2 0.69114 2.12 0.8037 0.999 0.353 0.46299999999999997 71
DP01498r001_3 0.69179 2.11 0.7979999999999999 0.997 0.32799999999999996 0.39899999999999997 71
DP01498r001_4 0.68772 2.13 0.8077 0.999 0.316 0.48200000000000004 71
DP01498r001_5 0.693 2.1 0.7953 0.999 0.39799999999999996 0.501 71
DP01499r001_1 0.749 2.62 0.7651 0.937 0.377 0.45 78
DP01499r001_2 0.7295 2.57 0.7763 0.946 0.374 0.499 78
DP01499r001_3 0.71121 2.71 0.7654 0.942 0.379 0.382 78
DP01499r001_4 0.73775 2.41 0.778 0.91 0.373 0.491 78
DP01499r001_5 0.73119 2.62 0.7517 0.951 0.363 0.39 78
DP01500r001_1 0.77817 1.66 0.8349 0.957 0.337 0.40700000000000003 64
DP01500r001_2 0.7461399999999999 1.85 0.8015 0.96 0.38299999999999995 0.306 64
DP01500r001_3 0.75312 1.85 0.8133 0.954 0.385 0.308 64
DP01500r001_4 0.7659699999999999 2.08 0.7897 0.905 0.37 0.39 64
DP01500r001_5 0.7824399999999999 1.67 0.8383 0.966 0.369 0.47 64
DP01501r001_1 0.8291299999999999 1.37 0.4775 0.982 0.32 0.46 69
DP01501r001_2 0.8297100000000001 1.36 0.4718 0.985 0.36700000000000005 0.33899999999999997 69
DP01501r001_3 0.82914 1.43 0.4727 0.972 0.309 0.434 69
DP01501r001_4 0.83125 1.35 0.4774 0.982 0.322 0.466 69
